par_id,community,text,label
2466,migrant,""""""" Where is our humanity , is this our country or we are just illegal immigrants to our nation , why is the government acting so cruel to us , """" he went on to lament .""",0
4038,in-need,The UK and France are drafting a resolution to impose a no-fly zone over the country whilst the UN says that up to one million people are in need of aid in the north African country .,0
8095,disabled,"This gong show originated when the Town of Cochrane designated this park as multi use , i.e. a mixture of off leash dogs getting their required exercise , seniors , cyclists , children , scooters , disabled , and the odd person in an out of control rage over a dog scuffle .",0
5870,women,"""The Igbagwu practice is also applicable to even women who have biological children . """" We do n't return women to their family after death in all circumstances . ' '""",0
7240,hopeless,"But passengers heading to Hong Kong on Cathay Pacific 's three daily flights from New York complained about the lack of information from the airline on the status of their flights , watching hopelessly as other international flights from airlines such as British Airways and Qantas successfully took off from JFK 's Terminal 7 after the airport reopened .",0
6215,migrant,"""But Emil S ? nze , a local representative of the far-right , anti-immigrant party Alternative for Germany blamed the outcry on """" stupidity """" by the organisers , who had """" given a stage to a despot who spends his time humiliating Germans """" .""",0
7453,refugee,"George Okoth-Obbo , the number two official at the UN 's refugee agency ( UNHCR ) , said yesterday that food and clothing was needed for the 1.4 million in Kasai who have fled their homes in violence that has killed more than 3,000 people .",0
3077,in-need,Irvin launched the Portraits of Hope Project where he photographs people and raises funds for various individuals or institutions in need of financial support .,0
4683,refugee,Latest News <h> OAS hosts debate today on protection of refugees,0
3543,poor-families,The cash payments are part of the Nigeria National Social Safety Net Program ( NAASP ) which helps poor families .,0
6046,poor-families,"Pupils from poor families were given new shoes , socks , jerseys , shirts and trousers , watched by their parents . Most pupils come from very poor families and often go to school without food . Teacher , Zanele Mahlanza said many of the pupils depend on the school nutrition programme to survive .",0
5075,refugee,"""The Telegraph said that the prince """" risked being accused of involving himself """" in the row over President Trump 's temporary immigration ban on citizens of seven Muslim-majority countries as well as refugees from Syria .""",0
2348,disabled,"It was n't Hevesi 's only brush with the law . He left office in 2006 after pleading guilty to another felony for using state workers and resources to chauffeur around his wife , Carol , who was disabled , as well as run family errands .",0
4291,migrant,"Last week , European Council President Donald Tusk said he had been told by Turkish President Recep Tayyip Erdogan that his country was ready to take back all migrants apprehended in Turkish waters .",0
3338,poor-families,""""""" Thankfully , people down here really seemed to heed the warnings and the streets were deserted . You only needed to think of the roof being blown off that school Douglas Community School in Cork City or the roof of the stand collapsing at Turner 's Cross Cork City 's home ground to get a sense of how destructive Ophelia was . I think it 's a miracle that only three people died - but that 's no consolation to their poor families and friends . """"""",0
5930,homeless,"Rob Sinclair ( left ) , cousin of Brian Sinclair , a homeless man who died after a 34-hour wait in an emergency ward , and Vilko Zbogar , Toronto-based lawyer for the Sinclair family , are shown outside the Winnipeg Law Courts , Tuesday , Nov.17 , 2009 . ( Mike Deal/The Canadian Press ) <h> Hospital video of Winnipeg man 's emergency room death released Add to ... <h> video <h> video",0
5839,migrant,"Home to generations of immigrants and Belgians of North African descent , Molenbeek feels like a dead end for many of its youth , residents say . With few opportunities , they feel neglected by authorities and rejected by the rest of Belgian society -- giving an opening for radicals to seek recruits .",0
2521,vulnerable,""""""" Older women are particularly vulnerable because they 've had caring responsibilities throughout their working life , they may have secured part-time work or intermittent casual work , and they may also find it hard to secure ongoing work when they reach their 50s and 60s before they qualify for the aged pension . """"""",0
1073,in-need,""""""" We can bring about the change Britain needs . """"""",0
2044,migrant,"The Government has to carefully consider the merits for each property to be preserved or conserved . Currently , 72 buildings and structures are gazetted as national monuments , some of which were private residences . And we have conserved over 7,000 buildings . Many of these pre-date our independence and hark back to our early immigrant and colonial era , such as Admiralty House , the House of Tan Yeok Nee and the Sun Yat Sen Nanyang Memorial Hall .",0
3238,hopeless,"To own a vaporizer is to pledge oneself forever to the fraternity of the hopelessly uncool . That 's been true from the technology 's inception , difficult though it may be for vaping 's broad constituency to accept . I 've spoken to smokers desperate to quit their habit but unwilling to even consider vaping as an alternative because the gains in well-being could hardly be worth the embarrassment .",0
2085,homeless,"Kigwe ward councilor , Paschal Sijila told this paper that 270 houses were destroyed in the area rendering 460 people homeless .",0
3081,disabled,MOSCOW : A Moscow nanny on Monday pleaded guilty to murdering the four-year-old disabled child in her charge after brandishing the child 's severed head on the street .,0
7608,homeless,"COLOMBO , Sri Lanka -- Hundreds of Sri Lankans have been left homeless after explosions at an ammunition depot on the edge of Colombo flattened houses and killed a soldier , an official said Tuesday , June 7 .",0
4705,vulnerable,""""""" Between 2011 and 2015 , almost all vulnerable sector requests seeking disclosure of a pardoned record were approved , """" the briefing note says . In 2015 , for example , 95 per cent of all vulnerable sector disclosures were approved .""",0
5078,immigrant,"For the past 30 years , overseas Filipinos have been adapting to some of the most environmentally challenging lands , as well as diverse peoples and cultures of the world . Filipino immigrants have embraced so many new languages and customs in their host countries that it is no wonder vast majority of employers around the world credit their Filipino employees as the most caring , compassionate and dedicated workers they have ever had . This is why so many foreign companies invest operations in the Philippines .",0
2597,poor-families,"""He announced to bear all future educational expenditure of position holders belonging to poor families on this occasion and said , """" These talented students are our heroes who achieved prominent positions in the examination through their hard work , ability and capability in difficult circumstances . """"""",0
1436,vulnerable,"""The success on gender equality and gender mainstreaming at COP20 paved its way to COP21 in the landmark Paris Agreement ( PA ) . In decision 1/CP.21 of the PA , parties recognise that : """" Climate change is a common concern of humankind , parties should -- when taking action to address climate change -- respect , promote , and consider their respective obligations on human rights , the right to health , the rights of indigenous peoples , local communities , migrants , children , persons with disabilities , and people in vulnerable situations and the right to development , as well as gender equality , empowerment of women , and intergenerational equity . """"""",0
7441,vulnerable,"In one respect , the insanities of 1947 are reverberating now with growing Hindu nationalism in a professedly secular India . This means that both countries are more vulnerable than ever before to similar strains of religious extremism and intolerance . I have noticed that liberal Indian intellectuals are very disturbed about the crisis in India . Pankaj Mishra has said that Modi and the Hindu nationalist mobs are , in many ways , completing the unfinished business of Partition .",0
3455,disabled,"There was some worry last year when the Blue Jays ' fire-baller failed to consistently touch 95 miles per-hour on the radar gun . Velocity is n't everything , but any sudden downtick in oomph with a 22-year old reliever can be concerning . He begun the 2017 season on the disabled with a neck injury and subsequently stumbled out of the gate , blowing saves in three of his first four games , and finished the first month of 2017 with a 5.62 ERA .",0
5643,vulnerable,"""Dudley said the council had """" invested heavily """" in support services for vulnerable people , including those who are homeless , citing several measures including an emergency shelter open every night of the year .""",0
2731,homeless,Hundreds of people have been left homeless in Mandera after River Daawa burst its banks . The hardest hit places are Takaba and Elwak subcounties .,0
3837,women,"After criticism of the range for featuring women living a life of leisure , Lego released three female scientists in its Research Institute range .",0
3230,women,Saudi to lift driving ban on women June 24,0
6169,disabled,"We discussed the lessons learned from having disabled children and he was defensive of the NHS thanks to his experiences . Cameron espoused a clear vision of compassionate Conservatism that planted the Tory flag in the centre ground , rejecting the tired obsession over Europe that had previously caused such divisions in the party . <h> RELATED ARTICLES <h> Share this article",0
3262,women,"All of these suggest that you consider yourself inferior to women who have had countless boyfriends from the get go , are lucky in love and do not get paranoid when girls text their BF .",0
1430,migrant,"Kramp-Karrenbauer has said she does not want the CDU to shift to the right despite the party losing voters to the far-right , anti-immigrant Alternative for Germany ( AfD ) in September 's election .",0
6651,immigrant,"Abdeslam , a Belgian-born French national , was arrested three days later in the largely immigrant Molenbeek area of the Belgian capital , near his family home .",0
5099,women,"FILE -- In this Monday , June 4 , 2018 file photo , Nigeriens and third-country migrants head towards Libya from Agadez , Niger . Algeria 's deadly expulsions of migrants into the Sahara Desert have nearly ground to a halt after widespread condemnation and the abrupt firing of two of its top security officials . Officials with the UN 's International Organization for Migration said the expulsions to the desert border Algeria shares with Niger and Mali had all but ended since The Associated Press reported more than 13,000 people had been dropped there since May 2017 , including women and children . ( AP Photo/Jerome Delay , File/ MANILA BULLETIN )",0
2046,homeless,"San Francisco is currently facing a hard time with rampant homelessness , rubbish-littered streets that have been likened to be developed , world slums , and a property price inflation that is driving many working families out of the city .",0
7043,disabled,"""Page 51 was a short ( 211 words ) story by Brian McDonald on the results page announcing that Mark Rohan , the double Olympic champion and """" poster boy for disabled sport """" , would not be defending his titles in Rio de Janeiro in 2016 . The story also made the ' Briefs ' ( 218 words ) section of The Irish Times . Nobody else seemed bothered .""",0
4566,homeless,"When I compare the plight of the homeless people of Sodom and Gomorrah to the warm reception given to the refugees from Liberia and Cote d'Ivoire , it clearly reveals the greed and wickedness of the government . Due to the money that is paid by the United Nations to the government of Ghana , the refugees are given accommodation and food while the homeless Ghanaians are treated with disdain . This is discrimination pure and simple . Lord , have mercy !",0
3348,refugee,"""Ismail said , her family was """" very lucky """" to make it """" from Damascus to Berlin uninjured """" . However , for many Syrian refugees just like Ismail 's family who have reached their final destination Germany , their future life has come to a standstill . Enditem""",0
1689,women,"Samina demanded of the UNIDO to initiate more efforts to enable women develop a positive attitude towards entrepreneurship , business and self .",0
3754,hopeless,"That 's not the idea at all . It is supposed to be an orgy of materialism , drones that do n't work , expensive computer games , motorised scooters , miniature mopeds that cost the same as a small family car . It is supposed to be a hectic schedules of family rows , messy , boozy nights that make you hopeless , and lunches that make you bloated and generally cross .",0
3904,refugee,"As seen with the attacks in Paris , the threat is not only refugees fleeing a war zone , but citizens returning from the battlefield radicalized and prepared to wage war in their own homeland . With hundreds of Chinese citizens now fighting alongside of Daesh , border security should now be considered extremely important to Hong Kong and Chinese authorities to identify anyone who could be considered a threat .",0
4854,refugee,"Meanwhile , the State government of Tamil Nadu said that any meeting to discuss voluntary repatriation of Sri Lankan Tamil refugees was premature and should be deferred in view of the prevailing atmosphere of fear and intimidation , the presence of the Army in Tamil areas , non-settlement of internally displaced people and absence of any concrete and credible measures taken by the Sri Lankan government .",0
493,women,"Her writing touched on women 's determination , migration and the terror of Lebanon 's 1975-1990 Civil War . She was the author of several books for adults and children , and was awarded regional and international prizes for her work .",0
1869,in-need,"In addition , the event was in need of volunteers and anyone interesting in helping out marshalling on the day should call 07843590968.",0
7139,women,"With numbers of Nigerians rising in Sicily , prostitution is a thriving business , campaigners say , though nobody knows exactly how many women end up plying their trade on the streets .",0
5583,vulnerable,""""""" The female young persons all seem to be robust Kiwi girls who are generous in their attitudes towards you . No one was forced into a position or made vulnerable . """"""",0
7010,refugee,"SYDNEY : Asylum seekers and refugees held in a remote Pacific camp were Wednesday awarded Aus$70 million ( $56 million ) for being illegally detained and treated negligently , in Australia 's largest human rights class action settlement .",0
8350,hopeless,"""After the latest attack , a Hazara Shia friend in Kabul said he feels insecure and hopeless : """" Even a place like mosque is not safe for us anymore , they do n't even respect the sanctity of God 's abode . """" That quite succinctly sums up the tragedy of Hazara Shias in Afghanistan today .""",0
6111,disabled,""""""" The broad part of officials and the masses say that they hoped this constitutional reform is passed , """" it wrote . The WeChat account of the People 's Daily , after initially posting a flurry of positive comments under its article , then disabled the comments section completely late on Sunday . It was back again by Monday , complete with remarks lauding the party .""",0
3756,hopeless,"As African immigrants work relentlessly to pass down their culture to their children in the Diaspora , they recognize the existence of a significant clash between their home culture and the new one . The seemingly significant difference seems to frustrate many sometimes . In any case , the American culture and law , favorable to women as many may claim , seem to paralyze the African males , particularly the Nigerian men , to the degree of total submission and hopelessness . Indeed , it 's clash of cultures many men and women are unprepared to deal with .",0
351,migrant,She said nations need to pull together to deal with the world 's 60 million displaced people by rebuilding a coordinated and orderly system for dealing with refugees and migrants .,0
7878,refugee,"BEIRUT ( Reuters ) - Buses carrying Syrian militants and refugees left a Lebanese border area bound for a rebel-held part of Syria on Wednesday , under a deal made after Shi'ite Hezbollah routed Sunni Islamist Nusra Front insurgents in their last foothold at the frontier .",0
2613,migrant,"This year 's first black storm warning poured 300 millimeters of rain on Kwai Tsing and Sham Shui Po in just an hour , with flash flooding almost covering a taxi up to its roof in Shau Kei Wan.An illegal immigrant died after slipping down a wet hillside.The Hong Kong Observatory hoisted the amber rainstorm warning at 6.40am before raising it to red at 9.15am yesterday.A second band of rain arrived a ...",0
4254,refugee,""""""" With the opening of this new Welcome Centre , newcomers to the Vancouver area will have access to a wide range of vital services and programs under one roof , including career and settlement services , language instruction , and temporary housing for refugees , """" says John McCallum , minister of immigration , refugee and citizenship .""",0
6277,migrant,"There have been more problems with the gold mining besides the immigration status of the Chinese miners . The Chinese have tended to hire their relatives and friends from China , also illegal immigrants , instead of locals . When locals are hired , they are paid much less than their Chinese co-workers . Ghanaians have also complained about the water and land pollution caused by the mining . The tension between the Chinese miners and locals , some of whom are gangsters , has been so high that many miners purchased weapons on the black market for protection . Problems in Africa Individual illegal miners are hardly the only problems involving China in Africa . In Ghana , six large Chinese companies legally mine gold there . In other African countries , more Chinese state-owned companies work on oil fields , construction sites , and in other enterprises . These large Chinese companies have been accused of abusing labor rights and causing environmental damage .",0
7620,women,"""One of the women who was sexually assaulted by jailed Dera Sacha Sauda chief Gurmeet Ram Rahim has broken her silence . """" I got justice today , """" the woman , whose statement led to conviction of Ram Rahim , told a newspaper .""",0
5413,refugee,"The majority of new refugees will be Syrian , in accordance with the government 's commitment to resettle 25,000 Syrian refugees by the end of February , and thousands more over the year . It is also intending to triple the number of privately sponsored refugees to 18,000 in 2016 .",0
3576,poor-families,We 've been working to map neighbourhoods in California where the children are most at risk of maltreatment so agencies can put resources in the right places . We 've found that the children most at risk of maltreatment are not the same as the children living in poverty . The majority of poor families are not a maltreatment risk . We know there are geographical hotspots for maltreatment but we have yet to answer the question why .,0
6844,women,The women began dancing and singing lines from Kartel 's Jail for Me .,0
7864,vulnerable,"""Predators and criminals may be working in other British aid organisations , not just Oxfam , UK officials believe . Penny Mordaunt , the UK 's International Development Secretary , has written a letter to all UK charities working overseas demanding """" absolute assurance that the moral leadership , the systems , the culture and the transparency needed to fully protect vulnerable people are in plac ...""",0
3663,vulnerable,""""""" Through enhanced water structures , improved sanitation and hygiene practices and cash injections to the most vulnerable households , the statistics could reach 48,000 beneficiaries through these interventions , """" she explained .""",0
1686,poor-families,"Deputy Public Prosecutor Fariza Hamzah requested for bail to be set at 20,000 Malaysian Ringgit each , saying their act had smeared the country 's image . Lawyer M. Manoharan , who represented the two accused , pleaded for a lower bail amount as he said the accused were from poor families and had no criminal records . Another counsel for the accused , A. Sivanesan said his clients had cooperated with the police during their detention and argued the bail amount was unreasonable . Judge Muhammad Faizal Ismail then set bail at 7,000 Malaysian Ringgit with one surety each and fixed October 7 as the next date of trial . Incidentally one US dollar equals about four Malaysian Ringgits .",0
4126,immigrant,"Eventually , Lodge 's side had its way with the Immigration Act of 1924 . But , in the category of revenge is a dish best served cold , 90 years on , there is an Italian/Jewish majority on the U.S. Supreme Court . We might reasonably speculate , then , that one day -- after Trump has joined Ozymandias in antiquity -- children and grandchildren of today 's undocumented immigrants will be appointed to that august tribunal . <h> Legendary actor John Cullum brings an understated naturalism to the sentimental text . CAROL ...",0
8212,women,"According to the NSN President , Prof. Ngozi Nnam , as reported by Punch , the survey also estimated that about 49 per cent of women of reproductive age have anaemia , 24.3 per cent have low iron levels , while 12.7 per cent of them are iron-deficient .",0
327,refugee,"Its legality was challenged unsuccessfully in 2014 , when lawyers argued the government had no legal power to detain the refugees . This test case is the first time lawyers have argued that the government can not legally fund offshore detention .",0
1564,vulnerable,"The priorities are part of TVP 's Stronghold campaign to combat serious and organised crime . A form prevalent in Oxford is drug lords exploiting vulnerable people and selling substances from their homes . Under the new operating model , Insp Simpson is in charge of 17 PCs and about 30 PCSOs .",0
7384,immigrant,"In the case of undocumented immigrants identified by paramilitary groups , Freedman said members of his organization only locate and call the Border Patrol or local authorities .",0
5608,women,"In China , noise created by so-called dancing grannies -- the many middle-aged and elderly women who nightly turn China 's public squares into scenes of impromptu dance -- has in particular earned the ire of many urbanites . Accompanied by boom boxes that blast everything from Mandopop to tinny folk tunes , the women say the dancing is a healthy form of community-building and exercise . Others , though , complain that their antics disrupt the local peace , the ability of local students to study for the gaokao and occasionally even the flow of traffic .",0
193,disabled,"Several of the victims have been permanently disabled , including some who had their legs amputated after being shot , it said .",0
903,refugee,"According to the UN Higher Commission for refugees , Lebanon hosts more than 1.1 million Syrians who fled their war-torn country since the uprising against the administration of President Bashar Assad that broke out in March 2011 . Enditem",0
7668,immigrant,"Some of Obama 's barbs were clearly aimed at Republican frontrunner Donald Trump , whose toxic swipes against immigrants and minorities are said to have befouled the political atmosphere leading into the 2016 presidential campaign .",0
8070,hopeless,"The 2013 National College Health Assessment Survey , conducted at four Alberta institutions , found more than half of students reported feeling hopeless , 8.4 per cent seriously considered suicide and 1.1 per cent attempted suicide .",0
3346,refugee,"Bangladesh 's government has been under pressure to open its border to the fleeing refugees , but it has reinforced its border posts and deployed coastguard ships to prevent fresh arrivals .",0
2944,migrant,Can you have a home grown immigrant ? gordontough,0
1626,homeless,The 16-bed homeless shelter in Wagga is operated by St Vincent de Paul and open to anyone in the eastern Riverina . <h> Homelessness different in the country,0
6387,hopeless,""""""" Due to decades of war in Mindanao , we became the victims of endless hostilities . We have been chaotic , hopeless , emotionally and psychologically comatose . Many of our fellow youth had passed away . Some of us had lost parents , source of livelihood and homes . Some are still suffering malnourishment and diseases at evacuation centers , """" they added .""",0
5198,hopeless,"""Mr Justice Donal O'Donnell described as """" understated """" a previous High Court finding that Mr Lynch gave """" hopelessly confused and unreliable """" evidence about events that led to a ? 25m loan being issued to buy 86 acres of development land in Waterford .""",0
2753,vulnerable,"""Natasha Carswell , NCC 's Manager Community Strategies says the cash earned by begging is feeding addiction , and that Council is working closely with the NZ Police , the Ministry of Social Development , Whatever It Takes Trust ( WIT ) , The Salvation Army and Napier City Business Inc to try and assist vulnerable and high risk community members in a connected and cohesive manner . """" We have joined forces here in Napier to implement a wide-reaching campaign , starting this week . There will be foot patrols in place over the coming weeks , in conjunction with Police and WIT , to help discourage begging . We 're hoping these patrols will also help manage some of the other issues we 're seeing around Napier -- aggressive or antisocial behaviour , threatening language and congregating in groups , particularly around the bus terminal . """"""",0
5853,disabled,By continuing to use this site you consent to the use of cookies on your device as described in our Cookie Policy unless you have disabled them . You can change your Cookie Settings at any time but parts of our site will not function correctly without them .,0
5190,in-need,"It is a tough job to find the perfect moisturizer for your skin , however it is an important part of one 's skincare routine . I 'm not saying that it 's all you need to apply on your face and make your skin used to it , but every now and then your skin needs to be nourished . Get a moisturizer which is suitable for your skin type ( dry , normal , combination or oily ) and make sure it is hypoallergenic so you do n't get any side effects . <h> Lukewarm water over hot water on skin",0
7076,homeless,Another MoBay fire leaves 12 persons homeless,0
669,immigrant,"For a closer look at Malaysia 's health care screenings for foreign workers and to seek an explanation on the sudden increase in TB cases in our country , possibly brought in by illegal immigrants in Malaysia , we caught up with Prof Datuk Dr Mohd Amin Jaludin , Vice Chancellor of University Malaya.File Pic : vcoffice.um.edu.my",0
104,refugee,Dr Nina Zimmerman was contracted by the United Nations to visit Nauru in April and gauge the level of mental disorder within the thousand refugees marooned there .,0
744,poor-families,Zuma also took a swipe at the institutions of higher learning for depriving students from poor families a chance to be educated .,0
5810,immigrant,""""""" Downtown Pittsburgh was crowded with Slovaks ! """" Vortruba said . """" Mostly Slovaks , actually . Pittsburgh does n't have too many Czech immigrants , so it was mostly Slovak immigrants , but Czechs were part of the arrangement . They came from other parts . """"""",0
4812,disabled,This is why Kambua disabled comment section on social media <h> Kambua The main reason why Kambua locked out her fans on social media,0
3093,hopeless,"This has changed the terms of the debate for the worse , and has led to hopelessly wishful thinking :",0
7681,vulnerable,"""It 's a school where the Education Ministry 's own system of scoring , based on things like socio-economic backgrounds , identifies 95-98 per cent of the students as """" vulnerable . """"""",0
921,hopeless,"The quacks were criminally hopeless . People , how can a country host and win a world rugby championship and then proceed to host a highly successful football World Cup and many other big events , even produce a states man of world repute like Nelson Mandela , yet they ca n't get the simple matter of lopping off a boy 's foreskin right ?",0
8114,vulnerable,"Despite the progress , eastern coastal areas , central and western regions with large populations are still vulnerable to fraud .",0
7880,vulnerable,"Constellation relies on Mexican imports for more than half of its net sales , making it especially vulnerable if the U.S. changes its stance toward its southern neighbor . Trump has pledged to build a new wall between the U.S. and Mexico , deport 11 million immigrants and renegotiate the North American Free Trade Agreement .",0
1295,immigrant,"NAIROBI , KENYA : The current security crackdown on illegal immigrants has not spared even the high and mighty .",0
4356,women,"However , some men who subscribe to the faith want to perpetuate the myth that Islam , like the Somali culture , denies women rights .",0
4742,women,"Chhaupadi was banned a decade ago , but new legislation currently before parliament will criminalise the practice , making it an imprisonable offence to force a women to follow the ritual .",0
6447,poor-families,"Light School through Arrive in Kenya financial and technical support has established a dormitory housing more than 16 formers street kids and is also paying tuition , food and living expenses for for the kids from poor families who could not afford school fees , food and accommodation at Primary and secondary school level .",0
1282,refugee,Proposal made to make new Constitution facilitate refugee return,0
211,women,"The participants ' levels of ghrelin -- the hunger hormone -- were found to have increased , while levels of peptide YY -- a hunger-suppressing hormone -- had dropped . As a result , this group of women consumed 944 calories on average at the buffet meal , compared with 660 calories for participants whose calorie deficit was created by running on a treadmill .",0
3183,in-need,"The report states that direct interventions to address malnutrition , such as nutrient supplements and exclusive breastfeeding , can only reduce stunting by 20 per cent in the worst affected countries , even if they 're reaching 90 per cent of the population in need . That means improving access to clean water , sanitation and hygiene , along with measures in other sectors , plays a crucial part in reducing the remaining 80 per cent of stunting .",0
5454,women,' South African market there for Tanzanian businesswomen ',0
6495,vulnerable,""""""" The idea also suited Iran , """" Sood says , """" because they have long wanted a port less vulnerable to United States blockade than Bandar Abbas """" .""",0
4178,refugee,Md Shahriar Alam spoke to the media about the government position after accompanying a European Union delegation during their visit to a refugee camp in Cox 's Bazar on Monday .,0
3405,immigrant,"""In a statement on Friday the City said five """" undocumented immigrants """" were arrested during the operation and detained at the Hillbrow Police Station .""",0
27,migrant,""""""" I think that , you know , led to me being detained for five hours , as opposed to another Sudanese person who was detained for 30 hours and is in his seventies . So , I think that that 's one aspect of it . On the flip side , when I went to Terminal 4 , they did n't know my background , and I did feel -- you know , I guess the point that I actually want to make is , you know , I think this order is a reflection of a larger trend in this country to criminalise black people , to criminalise immigrants to criminalise Muslims . And as a black Muslim immigrant , I 'm really concerned about that . And I do think that the Somalis and Sudanese , people of African descent who are going to be affected by this , you know , I think they 're going to be treated differently , frankly . """"""",0
4621,hopeless,"ith tech hubs like Tel Aviv in Israel and Shanghai transforming their own built heritage and competing with Singapore for the best talent , how creatively we rejuvenate our old buildings will be a key indicator whether we will emerge strong from disruption or be left hopelessly behind .",0
6545,refugee,"""Setting a hard-line tone on national security , President Donald Trump on Friday suspended the nation 's refugee program for four months , aiming to keep """" radical Islamic terrorists """" out of the United States .""",0
3895,migrant,"( Begin Quote ) Section 1 . The entry into the United States , as immigrants or nonimmigrants , of the following persons is hereby suspended :",0
1584,poor-families,The area elders led by Joel Karumi urged Ruto to launch stima mashinani project to enable the poor families that can not meet the hefty electricity installation fee have access to light .,0
5958,vulnerable,"If Brandis ' warning are true , not just Australia and Indonesia , but the region as a whole , including Singapore , becomes very vulnerable to ISIS-inspired terrorism . And his warning are not unfounded .",0
2788,immigrant,"Immigration has always been a central part of the American experience , and certain areas draw more immigrants than others .",0
6672,poor-families,""""""" The Khichdi prepared today will be distributed to about 8,000 to 10,000 poor families in every corner of Delhi . Khichdi is an underrated food , and super grains have been brought from all over the nation are inside this khichdi , """" Union Minister of Food Processing , Harsimrat Kaur Badal said before the distribution .""",0
4743,vulnerable,"In Oropoi , thousands of families have received a sum of Sh5,740 through the drought resilience programme that inclued cash transfers for the old and vulnerable .",0
979,migrant,"The duo became the ' go-to ' forgers for criminal gangs in north London by selling passports , driving licences and national identity cards to criminals and illegal immigrants seeking a new identity ( pictured )",0
4797,vulnerable,"He said Jamaica and other island states have shorelines which are difficult to monitor and secure , thus making them vulnerable to sophisticated and resourced criminal organsations , which breach countries ' borders with illegal weapons , drugs and counterfeit products .",0
4237,disabled,"""On the same page as the excellent letter from Sheelah Egan calling for care in the use of terminology relating to mental illness ( Letters , June 15 ) was another letter referring to the knife-wielding man who was recently shot by police as """" intellectually disabled """" . To my knowledge , the man who was shot had a mental illness , not an intellectual disability . They are not the same thing , and people who suffer from mental illness are not helped by being treated as though they lack intelligence .""",0
1247,immigrant,""""""" This contradiction could be resolved if the government removed students , who comprise a majority of non-EU immigrants , from the net migration figures , """" the report says .""",0
2623,hopeless,"Produced by Emmanuel Anyiam-Osigwe and directed by Clare Anyiam-Osigwe who makes her directorial debut , ' No Shade ' tells the story of Jade , a successful freelance photographer who is hopelessly in love with her best friend of 10 years , bar manager Danny . She discovers through several challenging encounters both personally and professionally that the one thing keeping them from happy ever after is her inherent beauty -- her complexion and skin tone ; her shade .",0
3066,refugee,"A good number of Rohingya refugees became voters , particularly in the country 's southeastern districts , including Cox 's Bazar , Chittagong and Bandarban in 2008 as the Rohingya issue did not get the due attention at that time , said Election Commission officials .",0
7751,women,There 's no denying this is big news -- the people behind the iCloud hack caused upset and embarrassment when private photos and videos that women had deleted years ago were made public .,0
1153,vulnerable,"This is n't happening just at GE . IT employment is broadly shifting away from infrastructure support , which is increasingly vulnerable to offshore outsourcing and migration to cloud services .",0
2147,hopeless,Absolutely brilliant ! Something we Bangladeshis will take after those hopeless performances ! Gooooo Shakib !,0
5664,refugee,"Balukhali camp : In the narrow paths and alleyways that thread past the homes of nearly one million Rohingya refugees , there 's nothing that spreads quite as quickly as rumours . With little or no access to television , radio , or other media , the refugees have to rely largely on word of mouth to keep informed not just about what is happening in the camp , but about issues critical to their health , nutrition and even survival .",0
442,migrant,A federal judge on Friday urged the U.S. government to focus on finding deported immigrant parents so it could reunite them with their children who remain in the United States .,0
997,hopeless,""""""" For the first time , I am left feeling hopeless ! I do n't believe in our people . We live in a country where we are scared to stop and help another human being , where the people who should keep us safe do n't care . We have lost our humanity . """"""",0
6212,poor-families,"The government said it focuses on a Medium Term Budgetary Framework 2015 - 2017 mainly to ensure development by creating more livelihood and employment opportunities , food security , energy security and environmental safety with particular emphasis on low income and poor families .",0
2406,vulnerable,"The team is extending medical services as part of Sino-Kenya cooperation and will focus efforts on children , the elderly as well as the most vulnerable members of society .",0
6615,migrant,""""""" If another wave of migrants would hit Europe , that would risk the security , would make the integration impossible , and would seriously put the existence of the EU in danger . """"""",0
6377,hopeless,"""Meanwhile , starring hit Kapamilya loveteam Mayward , """" Loving in Tandem """" revolves around happy-go-lucky Shine ( Maymay Entrata ) who will do everything for her family . But when it comes to love , sadly she is hopeless . Until one day , she unexpectedly meets Luke ( Edward Barber ) , a rebellious and grumpy teenager , who was sent to the Philippines by his father . Despite their differences , love dares blossom .""",0
6835,hopeless,"""But it is important to note that journalists have not been angels in this confrontation either . Established media networks started covering the candidacy of Mr Trump as entertainment rather than politics , and ended their coverage of the hustings by portraying him as the hopeless candidate , whose chances of being beaten by his opponent Hillary Clinton were not merely high , but also an astronomical """" 98 per cent """" , as the Huffington Post predicted on the eve of the ballots without the slightest hint of doubt .""",0
6494,immigrant,She has embraced undocumented immigrants in a way that would have been practically unthinkable when her husband ran for president in 1992 . And she has pledged to make the politically combustible issue of immigration reform a priority of her first 100 days in office if elected .,0
244,in-need,Mr Little said they would provide better and quicker treatment for those in need .,0
3444,disabled,"In a shadow parliament organized by Debate for Democracy at Film Development Corporation ( FDC ) , the speakers said only allocation is not enough to mainstream the disabled ones , said a press release .",0
2625,refugee,""""""" The ANC calls on the Myanmar government to immediately put a halt to the refugee crisis by allowing the Rohingya people who have fled , to return to their places of birth . """"""",0
131,immigrant,"Nancy Ching , the daughter of immigrants from Taiwan , opened the school with 15 students in 2004 , the year after South Korea first moved from the U.S. column to the China column . Today she has 60 .",0
2500,disabled,"The disabled are more vulnerable and they are trained in basic disaster management skills such as first aid , cardiopulmonary resuscitation with a mannequin . Methods for rescue of physically- impaired persons on a wheel-chair in case of an earthquake either with the support of a friend or by themselves are also part of the training .",0
