par_id,community,text,label
981,hopeless,"But in a majority of our experiences , the commonality is that Greek people are always willing to help you , to direct you to where to go because you look hopelessly lost and show you a good time in their country .",0
6753,women,And there are clear cases in which women have introduced new capabilities into combat units . FETs now accompany many units into villages . In a society in which men can not interact freely with women -- such as in Afghanistan -- female US troops have been able to do just that .,0
6504,refugee,""""""" Unlike in most countries in Africa ? refugees have rights in SA , such as the right to work and access social services , """" said Sharon Cooper , UNHCR regional representative for Southern Africa .""",0
3880,migrant,"On the basis of the passport , the French security services have asked for help from colleagues in Serbia , because Serbia security service registers all migrants who enter Serbia and have the most complete database on migrants on the Balkan route .",0
5650,refugee,"""According to the conference, the executive director of the CPJ Manzoor Hasan said"" ""this humanitarian crisis has created the world's largest refugee camp. He also added that on the basis of the latest UNHCR data, the number of people displaced internally is the highest in recorded history."" """" """"",0
1323,immigrant,There are stories of certain officials who benefit from the properties left by repatriated illegal immigrants.,0
8308,vulnerable,"During the course of the meeting , Khandu directed the capital administration to issue orders for safe evacuation of people living in vulnerable areas in the state capital region to safer areas .",0
4441,immigrant,"It was estimated that there are around 10,000 hingars and concealed garages used to dominate illegal immigrants in London and the surroundings of which gourmet owners charge exorbitant prices for illegal immigrants.",0
6891,women,"To complete the first five countries listed such as the most dangerous places for travelers, Egypt, Morocco, Jamaica, India and Peru.",0
4917,poor-families,"Many poor families seem to be wondering why Prime Minister Modi who has paid great attention to many fundamental problems such as own India, construction of toilets for poor families, etc. did not keep the emphasis on the improvement of the administration of public schools.",0
409,refugee,"""In her apology letter that followed , she dug her hole even deeper . """" I 'm fully aware that Sikkim is an incredible host nation with so many refugees , """" she wrote , leaving everybody even more flummoxed .""",0
1997,in-need,The Ivorian now needs games and should enter the side of Mauricio Pochettino while Kieran Trippier is injured.,0
7371,migrant,"Manila, Philippines on the occasion of the 18th anniversary of the death of Flor Contemplacion, migrant organizations, defenders and other sectoral groups gathered at the Rotonda of Welcome to call on the Philippine Government to end human trafficking.",0
5083,immigrant,"Born from Indian immigrant parents in the small town of Schweizer-Reneke in the northwest province just before the Great Depression in 1929, Kathrada got involved in politics at the age of 12 when he distributed leaflets for the young Communist League in South Africa.",0
2744,vulnerable,"Reform actions considered include proposals on food security , renewable energy , support for small and vulnerable states , and reform of the Commonwealth Ministerial Action Group ( CMAG ) .",0
5271,in-need,"Practical Motoring Says : The Carnival is never going to be a vehicle that tugs at the heart strings but it is a vehicle that if you ? ? ? re in need of seven , or more , seats should be at the top of your list . Not a single other seven-seater ( and remember the Carnival offers eight ) is as roomy either for passengers or luggage . And , in our Platinum spec , it ? ? ? s got an impressive safety suite , all the bells and whistles you ? ? ? d want , like heated and ventilated seats and automatic sliding doors , and it ? ? ? s good to drive . And , I don ? ? ? t mean good for a seven ( -plus ) seater , I mean , good for a large SUV . <h> You Might Also Like <h> Isaac Bober",0
2858,vulnerable,"At the policy level , Plan International Philippines recognizes the urgency of reviewing the National Disaster Risk Reduction and Management Law , ensuring that vulnerability is considered and addressed , and ensuring that inputs from vulnerable groups -- including children -- inform the process .",0
5511,immigrant,"The number of immigrants from the European Union in Great Britain fell to a hollow of five years last year, because fewer people came without a firm job offer during the first full calendar year since the Brexit vote in June 2016, according to official data.",0
3216,immigrant,"A recent series of British Columbia in the globe. Bureau profiled young people aged 20 and under, doing great things in a wide range of areas. They understood Elan Jonas-Mcrae, 20, a competition climber with an eye on the 2020 Olympic Games in Tokyo, who seeks to add sport; Madeleine Liu and Angela Wang, 16 -year -old inventors who develop cutlery that can detect nutrients and allergens in food; and Diego Cardona, 19, vocal defender of young immigrants and refugees.",0
6499,vulnerable,"You are here <h> Australia , NZ dollars off multi-month lows , still vulnerable",0
4602,hopeless,"England rout Windies in just three days in day-night Test <h> Stuart Broad hogged the limelight in the dark as England routed a hopelessly outclassed West Indies in the landmark day-night Test match at Edgbaston , wrapping up victory by an innings and 209 runs on Saturday .",0
5683,refugee,"Mr. Chegeni Najad obtained refugee status in Australia after having fled the persecution in Afghanistan, but was found guilty of having attacked a colleague detained in the Curtin Immigration Deptention in Wa in 2011.",0
6885,immigrant,"To respond to their levels of prejudice, participants were invited to read two trials - a criticism and a positive - written by an immigrant from Latin America on the United States. After TMS treatment, participants were 28.5% more positive in their feelings towards the immigrant who criticized their country",0
6932,homeless,Rayna Rusenko asserts that the first step to tackling the problem of homelessness is knowing the root of the problem .,0
6058,disabled,"Conservatives will have to square this deranged disrespect for the office of the presidency for themselves , but hopefully , people all over the political spectrum will educate Ms. Coulter about the relative merits of attacking an entire population of disabled people .",0
130,hopeless,"The hotline provides free telephonic counselling every day of the year for people who feel desperate , helpless or hopeless , and feel like committing suicide .",0
5828,women,"However , investigators contacted the families of the missing students and discovered that the missing women were actually at home with their families and had no knowledge of the alleged kidnapping and rape .",0
8163,vulnerable,"""Finally, everyone joined us, and the site is now recognized as one of the top ten official sites around the world."" ""We had a similar difficulty in provoking International Press Freedom Day through official governments.",0
8020,homeless,"Whatever their conditions, shelters provide only temporary help. A spokesperson for the Department of Social Protection told HKFP that raw sleepers are normally authorized to stay in homeless shelters subsidized by the government for six months, while SOCO says that certain self-funded shelters stipulate even shorter deadlines of only three months.",0
7600,refugee,The United Nations Refugees Agency has been cautious in a statement Thursday after the return of 887 Nigerian refugees on Tuesday.,0
4946,disabled,Eickhoff ( 1-7 ) returned from the disabled list with a strong start for the Phillies . He tied a season high with eight strikeouts and held the Padres to just five hits and a walk .,0
2682,hopeless,"The controversial Ghanaian rapper, Wanlove, plunged into the question of the country's economic mismanagement, strongly attacking the NDC administration of John Mahama for having created a confused and hopeless situation for the people of the country.",0
3364,hopeless,These centenarians talk about their life experiences and their lessons to help you keep your head. These are also great examples of the reason why you should not feel desperate on the little things because nothing lasts forever and the pain is only temporary.,0
2106,hopeless,""""" ""Every day was filled with chaos, confusion and long hours,"" wrote the frustrated traveler. "" ""With the Panamanian door, I literally criticized myself, I stayed tight and in search of a new action plan. I felt so desperate and frightened. And I feared the worst; to have to leave Frenchie, kicking it and the guy behind."" """" """,0
1047,women,"Linked to these problems, there is also the question of climate change, which includes irregular precipitation, floods, droughts and cyclones, the effects of which have a greater impact on rural women and make their lives difficult.",0
543,in-need,A short detention period of 1 to 30 days is imposed on persons found in possession of licensed firearms outside their residence without legal authority . These provisions are clearly in need of radical change .,0
2939,refugee,"But Divali , the Indian festival of lights , comes before Christmas . In Belmopan , where the influx of refugees from wars and internal strife has created many slums , the people tend to take everything in their stride . There are Indians living there and they have traditionally celebrated the festival in the playground .",0
4093,migrant,"The US health care industry suffered a great deal when Trump 's first anti-immigrant executive order blocked many foreign doctors , researchers , and other health workers . It turns out that nearly 30 percent of doctors in the US are immigrants . So are 23 percent of nurses and home health aides .",0
1516,migrant,"The agricultural worker Harunur Rashid said he was also planning to leave, a categorical that, although migrants perish at sea, others found jobs in Malaysia thanks to the smugglers.",0
643,refugee,"Trudeau has expressed vastly different views to Trump on immigration , stressing Canada 's desire to host refugees . He has not commented publicly on Trump 's controversial immigration order , currently under review in the US courts .",0
1259,vulnerable,"People in motion can be particularly vulnerable to HIV / AIDS. Indeed, people often behave differently when they are far from home.",0
1154,immigrant,"The Pentagon suspended MAVNI last fall , but more than 5,000 immigrants were recruited into the program in 2016 , with an estimated 10,000 currently serving , according to the AP .",0
8031,homeless,"But at least one occupant has lost a unit to someone who was deemed in greater need , having been left homeless after Ivan .",0
7570,in-need,"TEAM Pentagon from Cavite State University was awarded as the Ultimate Winner in the #PLDT88 Hackathon Challenge for its innovative solution called PLDT TechGo that enables a PLDT subscriber in need of technical support to contact the nearest technician around the area . Team Pentagon received a cash prize of P100,000 .",0
2272,poor-families,"Patna, on March 29 (PTI), the Chief Minister of Bihar, Nitish Kumar, today underlined the commitment of his governments to strictly apply the implementation of the law on the right to education (RTE) in the State, in particular in terms of admission of the districts of poor families in 25% of seats in public schools.",0
3583,disabled,"Mr. Miao, now 51, suffers from hepatitis B and schizophrenia and was transferred in 2003 to the Beijing Yanqing prison, known to house sick and disabled prisoners, according to Dui Hua.",0
3473,hopeless,"And before starting to think that all this is the imagination of a hopeless romantic, let's look at three hill stations and three hikes that reflect this.",0
607,immigrant,"""She mentioned congratulating president-elect Trump on the phone and voiced out her hope of having him lead to be the best president for every American -- no matter what race , gender , or religion . """" The American dream is big enough for everyone . For people of all races and religions , for men and women , for immigrants , for LGBT people , and for people with disabilities . For everyone . """"""",0
3999,disabled,""""" ""Then I tried to take the bus in town, it was so easy with all the installations they have for the disabled. It was a real cultural shock for me, I did not think that it was possible for a disabled person to be so mobile,"" said the rights of people with disabilities and former city councilor of Jaya. """"",0
8167,hopeless,"The use of the criminal law to enforce a complex regulatory regime creates numerous opportunities for that scenario . The reason is that , by definition , a regulatory program allows the conduct in question to occur ; agency rules merely define when , where , and how . Even the lawyers who practice in a regulated industry will not know all of the statutes , rules , and regulations -- which makes hopeless the plight of the average person who lacks legal training or ready and inexpensive access to an attorney .",0
257,women,"The discovery had unusual origins in a group of books in Houston about seven years ago. Three of the group's women received a diagnosis of breast cancer. Alison Henning, geologist and mother of two young boys, was one.",0
3671,refugee,"Kenya is at it again . No retreat , no compassion . Some say it 's a merciless stand , others see justification in safeguarding the country 's security . At the end of it all , the largest refugee camp in the world -- the Daadab refugee complex -- will be no more .",0
5850,poor-families,"Workers are always in a vicious circle to try to catch up with inflation. As prices become uncontrollable, especially intended for those with excess wages and shopping allowances on the same market as poor families, the poor will require more money. Currently, the price of a bag of rice and other basic foods is more than workers' salary in a month. This is what food corruption at the lower level, that is to say by trying to subsidize monthly income with other means of bribes.",0
4323,hopeless,"Do more than complain and tweet up a storm . Take some action . Some of you have to work for our society to be better . Do not resign in hopelessness . Be relentless . We have become too silent , too complacent .",0
1821,hopeless,""""""" People are in fear . The government of India is accusing us of being a security threat . So people are feeling helpless and hopeless . We are like birds in a cage - stuck , """" said Mr Ali .""",0
6043,disabled,Prince Harry opens Invictus Games for Military Disabled,0
1759,hopeless,"""They bore a proud heritage and a special courage , given to those who had long fought for the cause of freedom . I am referring , of course , to the Irish Brigade . General Robert E Lee , the great military leader of the Southern Confederate Forces , said of this group of men after the battle , """" The gallant stand which this bold brigade made on the heights of Fredericksburg is well known . Never were men so brave . They ennobled their race by their splendid gallantry on that desperate occasion . Their brilliant though hopeless assaults on our lines excited the hearty applause of our officers and soldiers . """"""",0
1948,immigrant,"Before the elections, Legault moved away from Trump but now that Trump won, he says he is an inspiration, said Couillard. The two have something in common. Both want to expel immigrants.",0
2661,in-need,One consequence is that it keeps us permanently which needs ruined skills in Western Europe and North America.,0
5065,immigrant,""""""" Many people thought my parents were crazy when they decided to pick up and relocate to New York City in their early 40s . As first-generation immigrants to Vancouver , Canada , they were just finally getting comfortable when they decided to make the big move . My father was building a strong reputation as a financial advisor at Eaton Bay Financial Services , my mother had started a successful preschool at Our Lady of Lourdes , a Catholic school two blocks from our home . They were both highly regarded in the local community . No one could understand why on Earth they would want to disrupt their stable lives .""",0
7793,homeless,Funding a new single support service to prevent homelessness,0
4728,poor-families,"In recent polling from Pew Research , lower-income Republicans expressed support for government-backed health insurance . Republicans are also the group least likely to think that Trump 's policies will benefit the wealthy a lot ; only a third of that group thinks that 's the case . Nearly 9-in-10 Republicans think that poor families will see some benefit from the new president 's policies .",0
891,hopeless,"But it was the one who has divided the country for generations, when successive governments fought what seemed an endless war and the Marxist rebels dug in the forest for what was equivalent to a desperate insurrection.",0
4838,disabled,""""" ""We urge all motorists to respect these parking berries and to show greater consideration for disabled drivers. In addition, we ask the public to report to any Garda station or member of member where he knows or observes one of these offenses.""",0
6668,hopeless,"Clearly in a country like Greece , anarchy is the norm , not the exception . The only Greeks who pay tax are employed by the state or companies . The Greek revenue service has been hopelessly corrupted . Equally , the payment of pensions to Greeks ( who get more than 90% of final salary as a pension ! ) is , in effect , now directly from international creditors . The Greek pension gap was reckoned back in 2010 to be almost $1-trillion . Add that to the ? 350-billion they owe international creditors and ask how a country of 12 million people gets to owe that much money .",0
354,homeless,Mr Wake also raised the issue of providing a 24/7 facility for homeless people to use .,0
1057,women,"The children, aged six to 12, attend a daycare program after the four -door school of the Great Finds women's clothing store, and when they heard what happened to their neighbor, they wanted them to know that they were care.",0
5799,hopeless,"""A win for former Secretary Mar Roxas in the presidential race was predicted yesterday by a ranking leader of the Liberal Party because the opposition forces are """" hopelessly divided """" and have no political machinery .""",0
1646,refugee,"Leak of war and economic devastation, more than a million refugees and migrants arrived in Europe by boat in 2015, according to the United Nations Agency for the United Nations (UNHCR). More than 251,000,000 have made the dangerous trip so far this year.",0
850,vulnerable,"Critics say the government had delivered tax cuts for big business and the wealth , while cutting spending to Australia 's most vulnerable .",0
4077,refugee,The number of cholera infections in the port city of Kigoma on Lake Tanganyika in western Tanzania fell since the epidemic cost the thirty lives last month among the Burundian inhabitants and refugees fleeing political disorders in their country. But the risk of transmission remains high if appropriate sanitation and hygiene measures are not in place.,0
7714,women,"The presence of women cycling on the road not only encourages more people to bike , it also brings different issues such as safety , fitness , and environment into everyday conversations .",0
4711,poor-families,"Children of poor families are more likely to eat junk food, claim researchers",0
186,in-need,"Karachi: One of the reasons for which the rate of conviction in our country is relatively low is that our judicial system needs reforms, observed that the former judge of the Supreme Court Rehmat Hussain Jaffery on Thursday.",0
6841,homeless,Strong winds leave 180 homeless people,0
3950,refugee,"An increase in refugee complaints during the first two months put Canada on the right track for the greatest number since at least 2011, 20% of applicants have surprised by illegally crossing the Canada border. An increasing number of asylum seekers arrive following the commitment of American president Donald Trump to repress refugees and undocumented immigrants. The Government of Canada has gained warmth from adversaries for that ...",0
6926,refugee,"""In Hyderabad, there are 3,800 Rohangiyas with refugee cards."" ""We can only talk about those who are registered with us,"" said Mazher Hussain, Executive Director, Confederation of Volunteer Associations (COVA), a partnership agency with HCR. """"",0
6940,disabled,""""" ""According to the third and fifth hours, places of worship and charity institutions will only be eligible for a tax dealership if money is used to provide care for children, the elderly or the disabled. The income of certain places of worship are supervised by the government and that these institutions will be imposed as much as possible while other places of worship which cannot have companies for the government may escape tax income. tensions.",0
1077,women,"On many occasions, women are faced with two choices: they must be domesticated in marriage, their autonomy sacrificed for social harmony, or they must die.",0
7417,immigrant,Luis Videgaray said he said to the American Secretary of State visiting Rex Tillerson that Mexico was worried about respecting immigrant rights.,0
6865,poor-families,"Almost 80 percent of children living in poverty suffer from malnutrition , while a fifth suffer from hunger , according to a survey . The Hong Kong People Service Center came up with the alarming findings in its survey of 216 children and teenagers , aged between six and 17 , from poor families . The group said the government should refer to overseas practices , and establish food subsidy schemes for ...",0
7327,vulnerable,"It is not good enough that state agencies twist their hands in distress when there is a drought, we must plan this by applying a creative thought to find long -term water and sanitation interventions, especially among the most vulnerable members of society.",0
3599,in-need,"She thinks that immediate treatment is only required in certain circumstances, as when patients have symptoms. A thyroid tumor - a butterfly -shaped gland in the neck - can affect speech, breathing and swallowing. Other quick care includes patients under the age of 20 and more than 70 because they tend to obtain more assertive forms of the disease. People with family history of thyroid cancer and those who have already undergone head and neck radiotherapy are also considered to be a high risk of death if they are diagnosed with thyroid cancer.",0
7323,vulnerable,"Other companies have not made formal announcements, but had to adjust prices in the same way, because most fuel -based products in the Philippines are imported and are therefore vulnerable to forces similar to the demand of supply and to foreign exchange.",0
433,refugee,"The United States provides more humanitarian assistance than any other country around the world, including refugees, according to the US State Department.",0
5390,vulnerable,"Some of the topics discussed were water management and use efficiency for small farm production , managing water in hillside agricultural production , crop modelling , the risks of climate vulnerable small farming and financing climate change action .",0
6226,immigrant,"Alexander is likely to face even more flak in the new year , when a program to pick immigrants -- Express Entry -- goes into effect on Jan. 1 , 2015 .",0
4690,women,"To the chagrin of women around the world, if not attractive men are transformed into strange and frightening versions of their old shaved self, generally documenting the growth of their lipworms on all social media platforms. We are lucky, we can watch them grow. <h> Gallery <h> video <h>",0
8151,women,"Baupin , formerly of the ecologist EELV party , who is married to Housing Minister Emmanuelle Cosse , denies all the allegations made by four women from the party and will sue them for defamation , his lawyer said .",0
1894,hopeless,"With Podesta's decision, the Democrats open up to the accusations they ""are painful - and with only a week before the votes of the electoral college, any effort to block Mr. Trump's path to the presidency is almost certainly hopeless.",0
7498,hopeless,"Almost 30 years later, Back To The Future provides, in a roundabout, the title of the second novel Beguiling by Ben Lerner, 10:04. The titular horodatm is taken from the culminating scene where Doc Brown, scientist and time traveling friend, is suspended from the face of a clock, trying at the last minute to bring a young Michael J. Fox to the 1985 before descend without test in the past. The clock can be read 10:04 when lightning strikes.",0
6216,disabled,"The Battalion records with great sorrow the sad loss of 20 officers and 317 other ranks killed in action and 10 officers and 193 other ranks amongst a total of 1174 wounded in action partially or permanently disabled during the period under review , who sacrificed their lives on operational duty to protect the sovereignty and territorial integrity of the country .",0
3615,migrant,"Speaking in Phoenix , the billionaire candidate laid out his immigration plan , which includes deporting immigrants with criminal records and cancelling President Barack Obama 's executive orders protecting millions of undocumented immigrants .",0
2455,in-need,"After being a teacher for more than 20 years , Barbara Stephenson decided she was in need of a change and Gecko Grove Fine Foods was born .",0
594,refugee,Their refugee status remains unchanged !,0
636,homeless,"Even if the dog had been a homeless stray , she said , it should not have been euthanised on the spot .",0
4285,women,"Surprisingly, women take an average of 7.3 years in pre -trial detention, while their male counters persist at least 9.5 years pending the conclusion of their respective trials, the study revealed.",0
1178,hopeless,"""Deutsche Bank told the court Dana 's case was """" hopeless as a matter of law , """" arguing that asserting the sukuk were illegal was an """" event of default """" allowing the sukuk holders to demand repayment , the documents show .""",0
483,immigrant,"Twenty years ago, only four subsidized schools - two primaries, two secondary - admitted students in ethnic minority in the working class. The lack of choice became a problem in the 1990s, when Hong Kong experienced an influx of immigrants from South Asia via family reunion, motivated by the fear that Beijing could change the immigration policy of the territory after the 1997 transfer.",0
3555,refugee,"The panel did not find the claimant 's testimony to be credible and rejected his claim in finding that the claimant was not at risk of his life or to a risk of cruel and unusual treatment or punishment or torture . The panel acknowledged that Jamaica has its fair share of problems , including having one of the highest murder rates in the world . However , this generalised violence does not necessarily result in a reason to grant refugee protection . The risk must be personalised , and not of a general nature .",0
2774,homeless,"If there was a story of cat rags, the transformation of Pitzusch from homelessness to opulence would be.",0
4489,migrant,"The report also revealed that Sabah has 900,000 registered migrant workers working in agriculture, planting, construction, services and as domestic workers.",0
7567,disabled,The legislator Fernando Cheung Chiu-Hung said yesterday that it was not the first time that the government was discriminated against against intellectually disabled students.,0
6350,migrant,I 'm both - immigrant and a teen who grew up in the diaspora : Sandhya Menon,0
464,in-need,""""" """" This particular property must be fully rebuilt internally, due to high discovery reading, so work is considerable. Our priority is to ensure that this property is secure as soon as possible for those who need housing. """,0
8018,women,"Men and women can take their time to ask the question. The number of women in the first was married 44% in 1982 to 36% in 2006 - 2010. During this time, the percentage of women currently living with another romantic went from 3% in 1982 to 11% in the last survey.",0
7307,refugee,The UN Commission on Human Rights in South Sudan on Friday presented information pointing to crimes against humanity and war crimes committed during the past two years amid the world 's fastest-growing refugee crisis .,0
3310,refugee,"According to the latest worldwide report, Sri Lanka has 121,435 refugees, 2,169 assisted by UNHCR. There are 14,869 asylum seekers, 852 returned refugees, 44,943 people displaced internally, 8,112 returned internal displaced people and 17 other people who interest UNHCR under UNHCR under special humanitarian or special patterns. In total, there are 190,219 people worrying by the Sri Lankan origin.",0
5934,women,Gestational diabetes is a condition in which women develop diabetes during the last half of pregnancy . Women with gestational diabetes are also more likely to develop type 2 diabetes after giving birth .,0
3404,migrant,It 's worth noting that new immigrants from China will play a key role in deciding the outcome of many seats in the upcoming LegCo election in September .,0
7717,homeless,"""But , according to Rosi Leonard , spokesperson for the Home Sweet Home campaign , the governmentagreed during negotiations over Apollo House to start to count these """" hidden homeless """" .""",0
1312,in-need,"""The research team has urged the government to consider including the prevention of dependence on games in"" ""healthy school policy"", which focuses solely on the fight against drug abuse, so that students in need can receive a relevant preventive education as well as professional advice and assistance "".",0
41,disabled,"Justin Bour led the ninth with his 22nd circuit, and first for a six -week passage on the list of disabled. Ramos then abandoned four single, including two strokes of RBI by Pinch-Hitter A.J. Ellis and Ichiro Suzuki.",0
2005,homeless,"Kelly Thomas, a 37-year-old homeless with schizophrenia, died five days after the police beat him and shocked him with a paralyzing pistol. A surveillance camera recorded images of the murder, and the video triggered national indignation and street demonstrations in Fullerton.",0
2118,immigrant,"In addition, a group of sociologists from Rice in Texas has published a study on the physical and mental well-being of bilingual immigrants, suggesting that they were healthier than their monolingual peers.",0
6131,in-need,"A brown and white female dog resembling a Basenji or Bull Terrier type was found on Feb. 8 , 2016 , at large in the area of Saint Kateri Tekakwitha school in the community of Abbeydale . The dog has multiple large masses on her hind end in need of surgical treatment.Courtesy Calgary Humane Society / Calgary Herald",0
3968,disabled,"Just like the diversity that defines South Africa 's many different communities , the eco gyms are all different too . Currently there are eight different ranges , catering for everyone from kids to the elderly , and even the disabled .",0
1108,in-need,This price hike is mainly to raise the fund so that they can swindle in the final year of their governance . Election is coming ahead and they would be in need of huge fund and now they would impose burden on people on every pretexts . The country has already been so badly robbed and the economy is staggering yet their hunger wo n't satiate . Let the opposition call upon indefinite strike till the fall of this pariah govt .,0
7999,hopeless,"Turnbull needs to leave and take the Bishops , Abbott , Joyce , Pyne , Morrison , Dutton and the rest of these hopeless fools with him .",0
3277,vulnerable,"Mushroom construction activities have attracted thousands of migrant workers in the city. But non -hygienic shelters without basic amenities in slums and near water bodies make migrant workers vulnerable to malaria, dengue and other diseases transmitted by vectors.",0
2097,in-need,"Mr Dellwo said the rain was just enough to revitalise crop , however farmers are still in need of a wet spring .",0
4243,in-need,No one was injured in the incident although the barrier was left in need of urgent repairs .,0
595,women,"In addition to tackling the resolution of the marriage problems of MGF and children, the project is also designed to empower young women economically by providing them with entrepreneurship training and small uninteresting loans to establish groups of income.",0
1383,vulnerable,""""""" IRST systems can be used to detect and potentially track stealth aircraft under specific conditions , """" Bronk said . But that """" doesn ? ? ? t mean that they are anything approaching a satisfactory solution to the problem of fighting against such targets as they have limited range compared to radar , and are vulnerable to environmental disruption and degradation , """" he added .""",0
2206,homeless,"""In response to another query , he said the disadvantaged are being provided houses under the Shaheed Benazir Bhutto Housing Cell project . """" This programme has been going on for the past many years , as a large number of homeless people have been given houses through the scheme . """"""",0
3932,immigrant,"The police have on several occasions rounded up dozens of illegal immigrants especially from Ethiopia , who have been discovered locked up in congested rooms in Kenyan towns and cities .",0
4299,disabled,"Tampines resident Lim Luck Cher , 50 , resigned from her job as an assistant manager in a precision engineering company three years ago to help look after her disabled mother . She got to learn more about Giant hypermarket in Tampines on Wednesday as part of the programme .",0
5131,immigrant,"Tuesday, inflamed Tuesday shooting the already simmering tensions between young people and security forces in private urban areas, which often have large immigrant communities.",0
7548,homeless,"Danniella Westbrook is ""homeless"" and friends fear that his nose will be ""rotten"" <h> ""one-man-show""",0
599,migrant,Nasruddin had asked of the measures taken by the government to stop the influx of illegal immigrants in the country .,0
2191,hopeless,"The country has been torn apart by war for decades and peace is not in sight when the Americans , British and other foreign troops leave . For minorities like the Sikhs and Hindus , the situation is quite hopeless . As a Sikh lady points out in the documentary , they can not just depend on short term handouts by generous Sikhs from abroad .",0
621,in-need,It would make cycling great again . But he 's British . And that 's the main problem . <h> Le Tour is in need of a French winner,0
7833,immigrant,"During the raids , the NIS officers shot intermittently into the air as some immigrants took to their heels in the midst of the pandemonium .",0
7378,refugee,""""" ""It was used for everything, to keep the refugees, as a soldiers' camp, as a reform, and we simply said that we must have it now and I am happy to tell you that it will allow Anchovy High School, a desperately overcrowded institution to have a second campus and get out of Shift in September"", ""said Thwaitetes.""",0
1378,migrant,"The most immediate is Trump 's promise to reduce domestic corporation tax from 35% to 15% with its inevitable consequence for Irish tax revenues from multinationals but others include his threat to deport undocumented immigrants and to place obstacles on young people making study and work trips to the States . Not to mention the knock-on effect of his victory for the election of extreme right-wing forces in France , the Netherlands , Italy and possibly Germany if the refugee flow persists , over the coming year .",0
5765,women,One point of contention is whether the movement has adequately responded to the impact of violence against black women and girls . The #SayHerName campaign works to call attention to violent encounters between black women and police . But many activists say that far more needs to be done .,0
1494,disabled,"This project will help reduce transport costs, improve the logistics of strategic corridors such as Dhaka - Chittagong Link, for domestic and sub -regional trade and improve the inclusivity of rail services by introducing friendly infrastructure to the elderly, women, children and disabled people.",0
325,poor-families,"More than 100,000 poor families have already been evicted , the report says",0
572,hopeless,"This is a fond hope in India and a stated but mischievous expectation in China . China likes to pretend that it is working for better India -- Pakistan relations , especially after they have both become full members of SCO . It is hopeless to think of SCO as an ' Eastern NATO ' : If it became anything like a defence grouping , it would conflict with traditional Indian foreign policy , one of whose principles has been to keep away from military alliances , hence non-alignment .",0
7812,immigrant,"Aden, Yemen (Xinhua) - out of 30 African immigrants, including women, were killed during an air strike launched by suspicious helicopters led by Arabia on their boat on the west coast of Yemen, a security official said on Friday.",0
3400,homeless,Davao intensifies the rescue of abandoned and homeless children,0
3383,homeless,"Rolle denies this and Tuesday, played an audio breakage of other homeless people discussing how they had been beaten for money. Rolle said he had spoken with other men who had suffered from broken ribs, fractured skulls and torn ligaments after performance.",0
1724,vulnerable,"Both powerful and vulnerable, it is the perfect ship for the strident and serious tunes of the group. The singer of Indonesian origin of Buff maintained a perfect delivery in the studio all evening, reaching the daring highs of the trembling hands and the ordinary world without showing up.",0
6222,disabled,"Activated from the disabled list May 10 after suffering a triceps strain near the end of spring training , Logan posted a 5.91 ERA in 16 games . He has a 4.50 career ERA in 635 appearances . Peralta , 22 , made his major league debut this season and has a 3.72 ERA in two starts .",0
7677,disabled,"A few days ago aneight-year-old girl was sexually assaulted , and then thrown off the roof of her home in Karachi , resulting in her immediate death . Prior to that the ugly case of sexual crimes against young boys in Swat , Khyber Pakhtunkhwa , had made headlines . There was also a report of a rape that took place in an ICU ward in a hospital in Islamabad . The victim of that attack was a disabled patient ; monsters are out on streets looking for opportunities to fulfill their cardinal needs . Behind the beard and the shalwars of Pakistan are sexually frustrated beings whose dark side has been in the pressure cooker for far too long , and has now erupted , unleashing its terror on innocent souls .",0
830,homeless,Hundreds of people in Adankrono and Kade Zongo in the Kwaebibirim district of the eastern region were made homeless due to a strong rain storm that recently hit the region. About a hundred houses snatched their rooftops - about fifteen have completely collapsed.,0
1963,in-need,"Causeway Bay ? ? ? s new Japanese grill restaurant is petite , private , and in need of more fun to excite the guests",0
8148,disabled,"While Zaidi said that Machado was acquired to play short and third, and Machado declared his desire to do everything he had asked, Roberts said during the weekend that he was going to plant Machado at the Copstrack at the start. He looked great there this weekend, working well with his new companions in the field and showing his barrel arm with a few games in the hole. On Monday, Turner returned to the list of disabled and Roberts moved Machado to the third.",0
8106,women,"Strangulations , often with everyday implements such as rolling pins and dog leads , frightening acid attacks , shootings and burnings are just some of the ways in which women are being murdered and scarred globally .",0
7379,refugee,"... There 's no proper vetting process for the entry of refugees from Syria , for example .",0
5377,in-need,"When Eddie Darney started working at Burgerfuel at the age of sixteen, still at school and needs part -time job, he did not know that he would end up having the place eleven years later.",0
8008,women,Yes - All the weak -minded people waiting for the hand and the foot on the male characters. ! ! !,0
3331,hopeless,"The Ministry of Finance plans to assess financial institutions and give them a note based on color coding such as the coding used in traffic lights, the media reported. Consequently, good commercial banks will be given ""green coding"", while members of the emerging risk category will receive the color coding of ""Amber"" and hopeless cases would receive a ""red coding"". Currently, all commercial banks and other financial institutions are subject to the rating of rating companies. These grades are made in the public domain to help investors and depositors to make enlightened judgments. It is therefore not new, criticism said.",0
7272,disabled,"The 20 recommendations of a group of experts include a call for government to create an office dedicated to disabled people, including relevant government agencies, to meet the needs of disabled people in a more exhaustive manner and through their different stages of life.",0
2127,disabled,"The researchers were, however, perplexed by rare cases of children with anomalies in chromosome 21 which were intellectually disabled, but did not present the typical clinical characteristics normally present in Down syndrome.",0
